rank	word	english
2470	alkohol	alcohol
2471	fjollet	silly, frivolous
2472	langs	along
2473	dørene	door
2474	kaos	chaos
2475	olie	oil
2476	sindssygt	insanely, madly
2477	chok	shock
2478	signalet	a signal
2479	elendig	miserable, in a state of misery
2480	beviserne	proof
2481	yderligere	furthermore, additionally
2482	knuse	to hug
2483	fylder	to fill
2484	roman	A novel
2485	undersøgelse	examination, investigation, test
2486	arresteret	arrested, under arrest
2487	løfter	promise, pledge, vow
2488	numre	number
2489	lillebror	little brother
2490	indbrud	burglary
2491	kontrollen	control
2492	sikret	to ensure, make sure
2493	føde	food
2494	femte	fifth
2495	spændt	excited
2496	lejren	camp
2497	kommissær	commissioner
2498	timen	hour
2499	grad	degree
2500	inspektør	inspector
2501	valget	choice
2502	kriminelle	criminal
2503	afsløret	To reveal, expose, unveil
2504	overlevende	to survive
2505	forfatter	writer
2506	art	kind
2507	oven	above
2508	sædvanlige	usual, ordinary, customary
2509	forlad	to leave
2510	stammer	stutterer
2511	snyde	to cheat, fool
2512	skær	cut
2513	kujon	coward
2514	informationer	information
2515	frie	free
2516	savnede	to miss
2517	gennemgå	to investigate or examine with a purpose
2518	befinder	to be located
2519	indsats	effort, exertion
2520	bønner	request, plea
2521	bestilt	to order
2522	status	status
2523	evighed	eternity
2524	knogler	bone
2525	regn	to rain
2526	advokater	lawyer, attorney
2527	øvrigt	other, remaining
2528	kvinderne	A woman
2529	fulgt	to follow
2530	jomfru	virgin
2531	rygter	rumour
2532	hesten	horse
2533	hullet	hole
2534	tolv	twelve
2535	amerikaner	American
2536	koste	to cost; to have a price; to be for sale
2537	knibe	pinch, predicament, tight spot, difficulties
2538	rodet	root
2539	samlede	collect
2540	identificere	to identify
2541	søgte	to search, look
2542	idag	misspelling of i dag
2543	brad	roast
2544	opdage	to discover, detect
2545	tingest	thingy, thingamabob
2546	ordentlig	correct, orderly, regular, well-ordered
2547	skift	to change
2548	grænser	border
2549	muligheden	possibility
2550	smiler	to smile
2551	advarede	warn
2552	ansigter	face
2553	fester	party
2554	helikopter	helicopter
2555	dæmoner	demon
2556	lyttede	to listen
2557	papirerne	paper
2558	fugle	bird
2559	forblive	to remain, stay
2560	barnebarn	grandchild
2561	modsatte	opposite
2562	pisse	very
2563	udnytte	exploit
2564	niks	nothing
2565	trin	step
2566	varmen	warmth, heat, heating
2567	øjet	eye
2568	le	scythe
2569	derhenne	There, at that position
2570	grønt	green
2571	flåden	raft
2572	fornuft	reason, sense
2573	russisk	Russian
2574	fisse	pussy
2575	tales	speech, talk, address, discourse
2576	skjorte	shirt
2577	generation	generation
2578	bemærket	to notice
2579	uhyre	extremely, exceedingly, exceptionally, immensely
2580	gården	farm, estate, land
2581	tyder	interpret
2582	modstand	resistance, the act of resisting
2583	drømt	to dream
2584	samfund	society
2585	synder	sin
2586	august	August
2587	sandwich	sandwich
2588	forventet	to expect
2589	indtryk	impression
2590	narko	narcotics, drugs, dope
2591	øve	to practise
2592	mormor	maternal grandmother
2593	bekæmpe	to fight, to be in armed conflict with
2594	gerningsstedet	crime scene
2595	sure	sour
2596	låse	lock
2597	tilbringe	to spend, pass
2598	hit	hit
2599	anholde	arrest
2600	dejlige	delightful
2601	tysk	German
2602	band	to curse
2603	katastrofe	catastrophe
2604	knepper	to fuck
2605	afsnit	part, paragraph or passage in a text
2606	rækker	row, line, rank; things arranged spatially
2607	behandlet	treat
2608	nigger	nigger; a dark-skinned person, especially a person of, or…
2609	værdi	value
2610	mærkelig	strangely, oddly
2611	bekræfte	to confirm
2612	konto	account
2613	sne	snow
2614	beslutninger	decision
2615	oversættelse	a translation
2616	æder	to eat
2617	handling	action, act
2618	snyder	cheat, cheater
2619	elever	pupil
2620	megen	much, a lot
2621	menneskelig	human
2622	artikel	article
2623	løjet	to lie
2624	faren	father, dad
2625	træer	tree
2626	elevatoren	lift
2627	violet	violet
2628	træder	to step
2629	cykel	bicycle, bike
2630	politimand	police man, male police officer
2631	gruppen	A group, a unit, a team
2632	drab	homicide
2633	omvendt	on the other hand, conversely
2634	halve	half
2635	kraftedeme	Emphasizes an assurance, a conviction or something similar
2636	almindelige	ordinary
2637	kur	treatment
2638	mordere	murderer, killer
2639	lån	borrow
2640	bjergene	mountain
2641	medlemmer	member
2642	mennesket	human, human being, man
2643	såsom	such as
2644	trænet	to train, coach
2645	magisk	magic, magical
2646	pak	pack
2647	bevægelse	movement
2648	kuglen	ball
2649	natur	nature
2650	pose	bag
2651	pakker	package
2652	skriger	to scream
2653	sandelig	indeed, truly, in truth
2654	sjæle	soul
2655	sprut	a spray, a squirt
2656	skub	push
2657	sigte	intention, goal, purpose
2658	forskning	research
2659	svage	weak
2660	ældste	old
2661	hvidt	white
2662	følt	to feel, sense
2663	væsen	creature
2664	rider	black-legged kittiwake
2665	stolthed	pride
2666	lander	to land
2667	forhandle	to negotiate
2668	charmerende	charming
2669	pakket	pack
2670	restauranten	restaurant
2671	beundrer	an admirer
2672	sejle	to sail
2673	politisk	political
2674	kaldet	vocation, calling; an inclination to undertake a certain…
2675	pjat	nonsense, giddiness
2676	hjerter	heart
2677	favorit	front runner, the expected champion
2678	saml	collect
2679	helte	hero
2680	tyske	German
2681	ørkenen	desert
2682	hvorfra	wherefrom
2683	jordens	earth
2684	højde	height
2685	ondskab	evil, evilness, malice
2686	meldte	announce, declare
2687	stige	ladder
2688	rense	to clean, cleanse, rinse, purify
2689	sindssyge	insane
2690	bold	ball
2691	rimelig	reasonable
2692	blæser	to blow
2693	kysser	to kiss
2694	bro	bridge
2695	forræder	a traitor
2696	fylde	volume
2697	storm	storm
2698	eksamen	examination, exam
2699	salt	salty, salt
2700	lastbil	truck
2701	nevø	nephew
2702	selve	very, itself, herself, himself
2703	vagten	guard, watch
2704	my	The Greek letter μ
2705	vampyrer	vampire
2706	kinesisk	Chinese language
2707	las	rag
2708	spejlet	mirror
2709	bider	bite
2710	mistanke	a suspicion
2711	risikoen	A risk
2712	kedelig	boring
2713	farfar	paternal grandfather
2714	slaver	Slav
2715	befri	to free, set free
2716	male	to paint
2717	fakta	fact
2718	kilden	spring, fountain, source
2719	sejler	sailing ship
2720	skygge	shadow
2721	indflydelse	influence
2722	slukket	put out
2723	emne	subject, topic, theme
2724	forberede	to prepare
2725	ryk	to jerk, pull, tug
2726	forbindelsen	connection
2727	æde	to eat
2728	sygt	very
2729	tørre	to dry, to cause to become dry
2730	løft	raise
2731	fang	Catch
2732	kolleger	colleague
2733	kørekort	driving licence, driver's license
2734	tænde	to kindle, ignite, set fire to
2735	fjernsynet	television
2736	boller	bun, bread roll
2737	station	station
2738	rasende	furiously, madly, ferociously
2739	markedet	market
2740	gale	crazy, mad, insane
2741	andel	share, part, proportion
2742	samarbejder	cooperation
2743	klogere	sensible
2744	afgøre	to decide, determine, settle
2745	kloge	sensible
2746	fødselsdagen	birthday
2747	bakke	hill, rise, slope
2748	århundrede	A century; a period of 100 consecutive years
2749	september	September, abbreviated sept
2750	bolle	bun, bread roll
2751	tælle	tallow
2752	pension	a pension, boarding house
2753	trykke	to press
2754	bløde	soft
2755	spøgelser	ghost
2756	detaljerne	a detail, a circumlocution, a specific
2757	kommende	to come
2758	fortsat	constantly
2759	desto	the
2760	naturligt	natural
2761	rede	nest
2762	hovedpine	headache
2763	virkelighed	reality
2764	slave	slave
2765	snarere	rather, more accurately, more like
2766	skinner	rail
2767	sæk	A sack
2768	faktum	fact
2769	spare	spare
2770	internettet	internet
2771	svinet	hog, pig, swine
2772	sange	song
2773	kriger	warrior
2774	ellen	alder
2775	mødre	mother
2776	race	race
2777	nytte	usefulness, utility
2778	forandre	to change, alter
2779	resultatet	result
2780	tusindvis	thousands
2781	stjerner	star
2782	hængt	to hang
2783	studerende	student
2784	samt	and, and also, plus, as well as
2785	farmand	daddy
2786	bagud	backwards, behind; in a movement backwards
2787	klamt	uncomfortably damp and cold
2788	foretage	to undertake, perform
2789	steg	joint
2790	røret	reed
2791	forvente	to expect
2792	skrige	to scream
2793	naturen	nature
2794	sommeren	summer
2795	bryst	chest, breast
2796	undrer	to surprise
2797	foto	photo
2798	kanon	enormously, a lot
2799	doktoren	doctor
2800	påvirker	to affect, to influence
2801	psykopat	a psychopath
2802	fødderne	foot
2803	særlige	special; particular
2804	tyskerne	German
2805	base	base
2806	sport	sport
2807	kram	hug
2808	forfærdelige	terrible, awful
2809	blander	to mix
2810	opleve	to experience
2811	rive	rake
2812	nuværende	current, present
2813	brevet	letter
2814	chauffør	driver
2815	skuffe	drawer
2816	civile	civil, civilian
2817	gymnasiet	gymnasium
2818	huller	hole
2819	virus	virus
2820	svaghed	weakness
2821	lortet	turd
2822	kunstner	An artist
2823	byer	town, city
2824	lær	to teach
2825	central	headquarters, place whence organizations are administrated
2826	kilder	spring, fountain, source
2827	kreditkort	credit card
2828	rapporten	a report
2829	nødig	rather not
2830	k	abbreviation of konge
2831	offentligt	publicly, in public
2832	terapi	therapy
2833	efterforskning	investigation, research, inquiry
2834	score	A score, a number of points earned
2835	trykker	a printer
2836	blød	soft
2837	smerter	pain
2838	gevær	gun
2839	kæmpet	fight, struggle, battle
2840	tankerne	thought
2841	afslører	To reveal, expose, unveil
2842	nøjagtig	exactly
2843	værk	work
2844	isen	ice
2845	mærkelige	weird, strange, odd
2846	personlig	personal
2847	skubbe	push
2848	håndjern	handcuff
2849	forsvarer	defence counsel, defense attorney
2850	aktiv	active
2851	klovn	clown
2852	brystet	chest, breast
2853	bomber	bomb
2854	hoveder	head
2855	stillede	to put, place, stand
2856	fort	fort
2857	gris	pig
2858	sol	sun
2859	søns	son
2860	kommandør	commander
2861	tung	heavy
2862	naboer	neighbour
2863	vind	win
2864	dyrke	to engage in, to participate
2865	grib	a vulture
2866	levere	liver
2867	smukkeste	beautiful, handsome, good-looking
2868	knalde	to bang, pop
2869	materiale	material
2870	bland	to mix
2871	brors	brother
2872	eks	ex
2873	julen	Christmas
2874	tusinde	thousand
2875	gammeldags	old-fashioned
2876	elev	pupil
2877	samling	collection
2878	so	sow
2879	gård	farm, estate, land
2880	mørk	dark
2881	gaderne	street
2882	strisser	cop, police officer
2883	forklar	to explain
2884	partnere	partner
2885	regning	a bill
2886	mus	mouse
2887	skred	slide, slip, slip
2888	datters	daughter
2889	tæppe	blanket
2890	retssag	a court case; a case brought before a court of law
2891	ligene	body, corpse
2892	biblioteket	library
2893	midler	money, funds, means
2894	overrasker	surprise to feel surprise
2895	består	to consist
2896	meldt	announce, declare
2897	keder	to be bored
2898	andens	duck
2899	stillet	to put, place, stand
2900	øverste	upper, top, topmost
2901	møg	rubbish, trash, muck
2902	ræk	to hand, pass
2903	forbandelse	curse
2904	ankommet	To get to a certain place; to arrive
2905	kasser	box
2906	holdes	to hold
2907	dansk	Danish
2908	rapporter	a report
2909	klippe	bedrock, rock; large, contiguous body of immobile stone
2910	spar	spade
2911	prøven	trial, test, examination
2912	sultne	hungry, wanting to eat
2913	afbryde	To interrupt, to disconnect
2914	lugt	smell
2915	forandring	change
2916	garagen	garage used to store a car, tools and other miscellaneous…
2917	leje	bed, bedding
2918	mulig	possible, feasible
2919	heroin	heroin
2920	slange	snake, serpent
2921	bestilte	to order
2922	formand	chairman, head
2923	afvist	to reject
2924	tøser	girl, lass
2925	lommen	pocket
2926	dale	fall
2927	vægt	weight
2928	onsdag	Wednesday
2929	peger	to point
2930	spark	kick
2931	læber	lip
2932	bøde	fine
2933	bekymring	concern, worry
2934	dyre	expensive
2935	juni	June
2936	jøde	Jew
2937	penis	penis
2938	karakter	character
2939	sikkerheds	safety, security
2940	frugt	fruit
2941	fjolser	fool
2942	pilot	pilot
2943	gentage	to repeat
2944	tilfældigt	random
2945	våd	wet
2946	krone	crown
2947	klæde	cloth
2948	katten	cat
2949	fjernsyn	television
2950	personen	person
2951	yo	yo
2952	kæmp	fight, struggle, battle
2953	ko	cow
2954	lager	store, warehouse
2955	armene	arm
2956	rimeligt	reasonably, fairly, rather, quite
2957	landsbyen	village
2958	måltid	meal
2959	kok	cook, chef
2960	kusine	female cousin
2961	greb	grip, hold
2962	formentlig	presumably
2963	nakke	nape; the back of the neck
2964	engle	angel
2965	konkurrence	competition
2966	stjernerne	star
2967	sund	a sound, strait
2968	laboratorium	laboratory
2969	privatliv	private life
2970	helvedes	hell
2971	skride	to skid
2972	følgende	to follow
2973	gus	haar Thick, cold fog, especially coming from the sea
2974	hjørne	corner
2975	landets	country
2976	lægerne	doctor
2977	folkene	people, persons
2978	spansk	Spanish; of, or pertaining to the Spanish language or Spain
2979	udstyret	equipment
2980	røget	to smoke
2981	tynd	thin, opposite of thick
2982	spildt	to spill
2983	kigget	to look
2984	hæng	to hang
2985	kapitel	chapter
2986	binde	to tie, bind
2987	sans	sense
2988	hang	to hang
2989	faret	to rush, run
2990	skider	to shit
2991	udseende	appearance, look, looks
2992	mystisk	mystical
2993	kriminel	criminal
2994	tålmodighed	patience
2995	afsluttet	finish, end
2996	havnen	harbour, haven
2997	pæne	nice, decent
2998	skulder	shoulder
2999	landsby	village
3000	afdelingen	part
3001	pung	purse
3002	tyk	thick, deep
3003	afhængig	addicted
3004	oplevelse	experience, adventure, sensation impressions
3005	hytte	cottage, summer house
3006	ånder	spirit, mind
3007	e-mail	e-mail
3008	bjerget	mountain
3009	gule	yellow
3010	beskyttede	definite of beskyttet
3011	farver	color, colour
3012	hal	hall
3013	daggry	dawn
3014	hermed	hereby
3015	nævner	to mention
3016	overraske	surprise to feel surprise
3017	kastet	throw
3018	total	total
3019	fræk	mischievous
3020	tilfældigvis	by chance
3021	stående	to stand
3022	præsten	priest
3023	cigaret	cigarette
3024	avis	newspaper
3025	billigt	cheaply, cheap
3026	amerikanerne	American
3027	ofrene	sacrifice
3028	bebrejde	to reproach
3029	rotte	rat
3030	måneden	month
3031	soveværelset	bedroom
3032	oprør	rebellion, revolt, insurrection, rising, uprising
3033	koma	coma
3034	morer	To amuse, entertain
3035	baggrund	background
3036	udfordring	a challenge
3037	enorm	enormously, extremely, very
3038	røvfuld	a large amount
3039	påvirke	to affect, to influence
3040	fyrer	to sack
3041	tårer	tear
3042	forbindelser	connection
3043	nødvendige	necessary, essential
3044	samtalen	conversation, talk, discourse
3045	politiske	political
3046	ulykken	accident
3047	puls	a pulse
3048	fyrene	guy
3049	beslutter	to decide
3050	vækker	to wake up
3051	beskrive	to describe
3052	pakken	package
3053	hoppede	to jump, leap, hop
3054	straffe	punishment, penalty
3055	forlanger	to demand
3056	videnskab	science, scholarly knowledge, scholarship
3057	himmel	sky
3058	maj	May
3059	oktober	October
3060	hekse	a witch
3061	vasker	to wash
3062	robot	robot
3063	enestående	unique, exceptional
3064	kvik	lively
3065	træerne	tree
3066	enormt	enormous
3067	kede	to be bored
3068	sønnike	Term of address for one's son, or by extension for a boy or…
3069	motor	motor, engine
3070	laden	barn
3071	antyder	To imply, to suggest
3072	mindes	a memory, remembrance
3073	katte	cat
3074	baseball	baseball
3075	rådne	to rot
3076	legede	to play
3077	skreg	to scream
3078	toilet	toilet, bathroom
3079	billig	cheap
3080	bund	bottom
3081	forrådte	to betray
3082	pladser	place
3083	ædru	sober
3084	skrivebord	a desk
3085	afgørende	decisively
3086	vænne	to make someone accustomed to
3087	faderen	father
3088	truffet	to meet, hook up
3089	aftensmad	supper, dinner, evening meal
3090	feber	fever
3091	flag	flag
3092	smile	to smile
3093	drager	draw
3094	komplet	complete
3095	galning	a lunatic, a madman
3096	ærlige	honest
3097	dybere	deep
3098	stolen	chair
3099	dagbog	diary
3100	hule	hollow
3101	omme	in a place that you get to by walking around and behind…
3102	slips	necktie
3103	kager	cake
3104	ulv	wolf
3105	motiv	motive
3106	knuste	to hug
3107	ry	reputation
3108	rotter	rat
3109	resultater	result
3110	krise	crisis
3111	kanin	rabbit
3112	grænse	border
3113	studere	to study, learn
3114	begravelsen	burial
3115	pille	pillar
3116	ignorere	to ignore
3117	modtage	to receive, get, accept
3118	misforståelse	misunderstanding
3119	forstanden	intellect, intelligence, reason
3120	forræderi	treachery
3121	vinger	wing
3122	sekretær	secretary
3123	sangen	song
3124	hot	modern, in, fashionable, trendy
3125	udviklet	to develop
3126	golf	golf
3127	kanten	edge, border
3128	forældrene	parent
3129	guvernør	A governor
3130	tie	to be silent, fall silent
3131	antal	number; quantity of something countable
3132	flov	embarrassed, sheepish
3133	sky	shy
3134	hytten	cottage, summer house
3135	trøje	shirt
3136	bevidstløs	unconscious, not awake
3137	værst	worse
3138	sikkerheden	safety, security
3139	metal	metal
3140	lastbilen	truck
3141	korte	short
3142	tungt	heavy
3143	sprede	to spread
3144	svigter	to fail, to let down
3145	fase	phase
3146	kø	queue
3147	kanal	canal
3148	frygtede	to fear, to be afraid
3149	foreslå	suggest
3150	myrder	murder
3151	suppe	soup
3152	pistoler	handgun, pistol
3153	vejr	weather
3154	alibi	alibi
3155	forstand	intellect, intelligence, reason
3156	stodder	A douchebag, motherfucker, man who behaves unpleasantly or…
3157	kriminalitet	crime, criminality
3158	skuespil	play
3159	populær	popular, liked by many people
3160	affald	trash, rubbish, garbage, waste
3161	ballet	ballet
3162	rejsen	journey
3163	gribe	catch
3164	fatte	to understand or grasp the true meaning or significance of…
3165	apropos	apropos
3166	sæson	the time in which something is done
3167	hvil	to rest
3168	områder	area, region, territory
3169	skille	to separate into separate parts
3170	militær	military
3171	ordnede	to order, arrange, organize
3172	udsigt	view, vista
3173	kysten	coast
3174	forelskede	in love, enamored
3175	omgående	immediately
3176	rådet	council
3177	besejre	To conquer, to defeat
3178	klienter	client, customer
3179	forbryder	criminal, felon
3180	trøst	comfort
3181	mobiltelefon	cell phone, mobile phone
3182	anklaget	to accuse
3183	reparere	to repair
3184	stormen	storm
3185	avenue	avenue
3186	advarer	warn
3187	metoder	method
3188	lokal	local
3189	skrig	scream
3190	venligt	kind, kindly
3191	sværdet	sword
3192	juice	juice
3193	gader	street
3194	nætter	night
3195	gade	street
3196	livets	life
3197	satser	to take a risk
3198	hale	tail, brush, scut
3199	kongens	king
3200	trætte	tired
3201	simpel	simple; trivial
3202	nem	easy
3203	tørstig	thirsty
3204	maler	painter
3205	humor	humour
3206	almindeligt	ordinary
3207	tiger	tiger
3208	flasken	bottle
3209	paradis	paradise
3210	brændstof	fuel
3211	filme	to film
3212	syng	sing
3213	brækker	to break
3214	biografen	movie theater
3215	bebrejder	to reproach
3216	døv	deaf
3217	bagi	in the back
3218	jagter	hunting, shooting
3219	lageret	store, warehouse
3220	evig	eternal
3221	køleskabet	refrigerator
3222	krigere	warrior
3223	kræve	to demand
3224	årsagen	cause, reason
3225	national	national, having to do with a particular country in…
3226	værelser	room; separate part of a building
3227	døgnet	day - the 24 hour period stretching from midnight to…
3228	fingeren	finger
3229	opgaver	task
3230	beslutte	to decide
3231	djævelen	devil, fiend
3232	betaling	A payment, a pay, a remuneration
3233	eksplosion	explosion
3234	ånde	breath
3235	slukker	put out
3236	vækkede	to wake up
3237	døtre	daughter
3238	grå	grey
3239	græs	grass
3240	delte	divide
3241	efterforsker	an investigator
3242	smittet	to infect
3243	knus	hug
3244	længst	long
3245	overtale	to persuade; to win over
3246	ludere	alternative form of ludder
3247	dødt	dead, inanimate
3248	flad	flat
3249	cigaretter	cigarette
3250	upassende	inappropriate, improper, unsuitable, unbecoming, unseemly
3251	religion	religion
3252	rykke	to jerk, pull, tug
3253	bøn	request, plea
3254	branden	fire
3255	nøgne	naked, nude
3256	kontakten	A contact person
3257	hundene	dog
3258	undersøgte	examine, go over, look over, scrutinize
3259	helbred	health
3260	huden	skin
3261	lovligt	lawful
3262	langsom	slow
3263	arv	inheritance
3264	gangs	the act of walking, a walk
3265	lederen	leader, manager, head
3266	sær	odd, queer, peculiar, weird
3267	periode	period
3268	hestene	horse
3269	opmærksom	alert, attentive, mindful, observant, observing, watchful
3270	skamme	to be ashamed
3271	graven	grave, tomb
3272	elendige	miserable, in a state of misery
3273	følsom	sensitive
3274	hygge	cosiness
3275	teste	to test, examine
3276	tilgivelse	forgiveness
3277	gutterne	boy, lad, bloke
3278	bunke	a heap, pile, stack
3279	ridder	knight
3280	skubbede	push
3281	tryg	safe
3282	fædre	father, dad
3283	skæg	fun, funny
3284	putte	a call made to chickens
3285	samtaler	conversation, talk, discourse
3286	hævne	take revenge, avenge
3287	frakke	coat
3288	lomme	pocket
3289	sodavand	soda pop, fizzy drink, soft drink
3290	vejer	weigh
3291	holdning	posture, positioning of body
3292	tilladt	to allow, permit
3293	skammer	to be ashamed
3294	kvalt	to choke, strangle, suffocate
3295	virksomhed	company, enterprise, corporation
3296	nøjes	make do, go without, content oneself
3297	november	November
3298	intelligent	intelligent
3299	kraften	strength
3300	venlige	kind, kindly
3301	øvelse	exercise
3302	vældig	very
3303	porno	short form of pornografi
3304	djævlen	devil, fiend
3305	kristen	Christian
3306	marken	field
3307	morfar	grandfather
3308	bidt	bite
3309	modtog	to receive, get, accept
3310	ydre	outside
3311	hatten	hat
3312	klassisk	classic, exemplary, simple, harmonious
3313	besvær	bother, inconvenience
3314	vært	host
3315	skæv	oblique, slanting
3316	kørende	to drive
3317	fortsatte	to continue
3318	organisation	organization
3319	navnene	name
3320	ilt	oxygen
3321	hjerteanfald	heart attack
3322	boks	box, case, container
3323	lånte	borrow
3324	arrangere	to set up, organize, arrange
3325	stædig	stubborn
3326	menneskets	human, human being, man
3327	diamanter	diamond
3328	offentlige	public
3329	skoene	shoe
3330	orange	orange
3331	vodka	vodka
3332	vinderen	a winner
3333	skrue	a screw or bolt
3334	lokke	to tempt, entice, lure, seduce
3335	landede	to land
3336	ekstremt	extreme
3337	djævel	devil, fiend
3338	direktøren	director
3339	dusin	dozen
3340	pat	stalemate
3341	trykket	to press
3342	flyder	float
3343	rygte	rumour
3344	ulykkelig	unhappy
3345	tåle	to put up with, bear, endure, stand, tolerate
3346	sladrer	to gossip, snitch, tell on
3347	stress	stress
3348	damerne	lady, woman
3349	ryste	to shake
3350	graver	dig
3351	frygte	to fear, to be afraid
3352	hævet	to raise, to elevate, to lift
3353	praktisk	convenient
3354	soveværelse	bedroom
3355	gidsel	hostage
3356	traf	to meet, hook up
3357	afdøde	deceased
3358	knald	bang, explosion
3359	værktøj	tool
3360	brænd	to burn
3361	negativ	negative
3362	kvalme	nausea
3363	afbryder	To interrupt, to disconnect
3364	hundredvis	by the hundreds
3365	turde	to dare
3366	skaffede	to procure, to get
3367	mel	flour
3368	bide	bite
3369	huskede	to remember
3370	loyal	loyal
3371	hjul	wheel
3372	modstå	to resist, withstand
3373	genere	to bother, trouble, disturb, annoy
3374	dessert	dessert
3375	kuffert	suitcase
3376	strømer	cop, police officer
3377	aviserne	newspaper
3378	matematik	mathematics
3379	jøder	Jew
3380	junglen	jungle
3381	em	steam, vapour
3382	linjen	line
3383	helikopteren	helicopter
3384	blandet	to mix
3385	marked	market
3386	lugten	smell, odor, odour
3387	køkken	a kitchen
3388	trænge	to need, want
3389	dømmer	convict
3390	knuser	to hug
3391	fiske	to fish
3392	fiasko	a fiasco, failure
3393	britiske	British
3394	tilstå	to admit, confess
3395	kommunikation	communication
3396	plet	stain, spot
3397	kaffen	coffee
3398	ordene	word
3399	tatovering	tattoo
3400	bilerne	car, automobile
3401	parti	lot, quantity, batch
3402	klage	complaint
3403	stilhed	stillness, quiet, quietness, hush
3404	søg	to search, look
3405	vinteren	winter
3406	påvirket	to affect, to influence
3407	diskret	discreet
3408	tværs	across, abeam
3409	offentlig	public
3410	dyrker	an aficionado
3411	frygtelige	terrible, very bad
3412	regnen	rain
3413	larm	noise
3414	true	to threaten
3415	cowboy	cowboy
3416	spyt	spit
3417	universitet	university
3418	glasset	glass
3419	dato	date
3420	hiv	HIV
3421	guvernøren	A governor
3422	øjeblikke	blink of an eye, moment
3423	anfald	attack, seizure, fit
3424	moses	bog
3425	aflyst	to cancel
3426	flydende	liquid
3427	stål	steel
3428	foden	foot
3429	kammerater	mate
3430	adfærd	behaviour
3431	mangel	lack, want, absence
3432	patter	teat, breast
3433	ægteskabet	marriage
3434	psykiater	psychiatrist
3435	døgn	day - the 24 hour period stretching from midnight to…
3436	hængende	to hang
3437	kroppe	body
3438	hilsen	greeting
3439	efternavn	surname, last name, family name
3440	sigt	sight, visibility
3441	kagen	cake
3442	dages	day
3443	besvare	to answer, reply to
3444	stød	push
3445	aktivitet	activity
3446	hastighed	speed, velocity
3447	permanent	permanent
3448	skaffet	to procure, to get
3449	krydse	cross
3450	chip	a chip
3451	aftaler	arrangement
3452	aftalt	to arrange
3453	bevidsthed	consciousness, awareness
3454	tegne	draw
3455	resultat	result
3456	ledere	leader, manager, head
3457	generalen	general
3458	udvikle	to develop
3459	underviser	teacher, educator, instructor
3460	grundigt	thorough, exhaustive
3461	tæve	bitch
3462	driller	to tease
3463	dansede	to dance
3464	afbrudt	To interrupt, to disconnect
3465	symbol	symbol
3466	marts	March
3467	genert	shy
3468	hive	to pull, heave, tow
3469	guldet	gold
3470	sjette	sixth
3471	bur	cage
3472	motorcykel	motorcycle
3473	advaret	warn
3474	knække	to break
3475	tragedie	tragedy, a dramatic performance
3476	rulle	roll
3477	tæsk	beating, thrashing
3478	deltager	to participate, take part
3479	vask	to wash
3480	dokumenter	document
3481	undertøj	underwear, undergarments
3482	anklage	an accusation
3483	zone	zone
3484	vane	habit
3485	fandtes	to find
3486	tragisk	tragic, causing grief or sadness
3487	forgæves	vainly, in vain
3488	ørerne	ear
3489	ordren	order
3490	borgere	a citizen
3491	slottet	castle, palace, manor house
3492	hyre	to employ, hire, appoint
3493	halvdel	half
3494	kroner	crown
3495	underskrive	to sign
3496	søsters	sister
3497	vinter	winter
3498	koncert	concert
3499	således	thus
3500	mur	wall
3501	ruller	roll
3502	nuttet	cute
3503	lev	to live, be alive
3504	svømmer	swim
3505	spærret	barrier
3506	rådgiver	an adviser or advisor
3507	billige	to approve of, to sanction
3508	velsignelse	blessing
3509	tænderne	lighter, igniter
3510	passet	passport
3511	kjolen	dress, gown
3512	sporer	spore
3513	leverer	supply, furnish
3514	ledig	unoccupied
3515	lag	layer, coat
3516	herrens	gentleman
3517	branche	sector, a specific trade or industry, a line of work
3518	syne	to inspect
3519	krydser	cross
3520	gul	yellow
3521	usynlig	invisible
3522	egoistisk	egoistic, selfish
3523	detektiv	a detective
3524	interessante	interesting
3525	nødsituation	emergency
3526	maleri	painting
3527	budskab	message
3528	bjerg	mountain
3529	forstærkning	the act of making stronger
3530	vinkel	angle
3531	byrde	load
3532	vidnet	witness
3533	undervise	to teach, to instruct, to educate
3534	flåde	raft
3535	skov	forest
3536	afleverer	To convey or hand over something
3537	retfærdigt	just, fair
3538	respektere	to respect
3539	begyndelse	beginning, start, commencement
3540	rygtet	to spread rumours about; to gossip
3541	kultur	culture
3542	babyer	A baby, an infant
3543	kiste	chest
3544	lam	lame
3545	kontaktet	to contact
3546	udvikling	development
3547	barndom	childhood
3548	bestiller	to order
3549	personale	personnel, staff
3550	farer	danger, hazard
3551	blåt	blue
3552	interesser	interest
3553	fangerne	prisoner, captive
3554	kneppede	to fuck
3555	tallene	number
3556	udefra	from the outside
3557	ændringer	change
3558	mode	fashion
3559	forsikre	to insure
3560	mønster	pattern
3561	italiensk	Italian
3562	stresset	to stress, put under stress
3563	ægtemand	husband
3564	økonomi	economy
3565	svigte	to fail, to let down
3566	pil	arrow
3567	farmor	paternal grandmother
3568	tilstedeværelse	presence
3569	skulderen	shoulder
3570	cirkus	circus; a traveling company of performers
3571	fattig	poor
3572	prinsen	prince
3573	bær	to carry
3574	stemmen	voice
3575	ryd	To clear, empty
3576	psykolog	psychologist
3577	spredt	scattered
3578	hammer	hammer
3579	dragt	an outfit
3580	foster	fetus
3581	brormand	a brother or a close male friend; bro
3582	forbedre	to improve, better
3583	planter	plant
3584	drev	to force, drive, impel
