rank	word	english
1017	skämt	a joke
1018	jävlar	a son of a bitch, a bastard, a motherfucker
1019	namnet	name
1020	skogen	forest, wood
1021	kär	in love, enamored
1022	frun	wife
1023	lösa	loose; not tightened, able to move
1024	gatan	a street
1025	bild	picture
1026	musik	music
1027	sist	last, lastly
1028	slutade	to stop, to end
1029	upptagen	busy, engaged in activity
1030	talat	to speak, to talk
1031	snacka	to talk
1032	säkerhet	safety, security
1033	dricker	to drink
1034	äkta	genuine, authentic; not faked or counterfeit
1035	därifrån	from there
1036	hette	to be called; to have as one's name, to hight
1037	förlorar	to lose
1038	stad	a city, a town
1039	drog	to pull
1040	general	a general; a military title
1041	lunch	lunch, a meal eaten around noon
1042	ungefär	about, approximately
1043	lärt	to teach, to instruct
1044	stäng	to close, to shut
1045	hög	high; tall; reaching a great distance from the ground or…
1046	handen	a hand
1047	kasta	to throw
1048	adjö	goodbye
1049	varenda	every single
1050	brott	a break, a snap; an instance of something breaking
1051	bar	to carry; to lift and transport anywhere else
1052	byta	to switch; to exchange
1053	området	a sphere
1054	valde	to choose
1055	glas	glass
1056	unga	young
1057	ställer	to place upright somewhere, to place in a standing position
1058	börjat	to begin; to start
1059	vann	to win, to defeat, to beat
1060	intresserad	to interest
1061	nick	nod
1062	väntade	to wait
1063	köper	to buy, to purchase
1064	pojkar	a boy
1065	dumt	stupid, dumb
1066	åk	to go by using something more or other than the human or…
1067	ordnar	an order
1068	fröken	a young girl, a miss
1069	framtiden	future
1070	make	a spouse, a husband, a married man
1071	säljer	to sell
1072	försvinn	to disappear, to vanish
1073	pojkvän	a boyfriend
1074	snyggt	good-looking; handsome
1075	minut	minute
1076	flickor	a girl
1077	vackra	beautiful
1078	dåliga	bad
1079	spår	a trail or trace; a mark left by something that has passed…
1080	stör	to disturb, to confuse or irritate, to interfere, to make…
1081	tittade	to look; keep one's eyes open as to be able to see
1082	hänger	to be suspended
1083	ingenstans	nowhere
1084	dela	to deal, share; divide something between recipients
1085	närheten	closeness
1086	bevisa	to prove
1087	ljus	light, bright
1088	hinner	to have time, to have the time, to make it
1089	nyss	just, quite recently
1090	paris	par
1091	luktar	to smell; to use one’s nose
1092	släpper	to let go; release
