rank	word	english
2205	stygt	ugly
2206	billig	cheap, inexpensive
2207	parken	a park
2208	pikken	the male external reproductive organ; penis, cock, dick
2209	kontakte	to contact
2210	personlige	personal
2211	stilling	position
2212	skitne	to become dirty; to get soiled
2213	rapport	a report
2214	tåler	to bear, endure, stand, tolerate
2215	sovet	to sleep
2216	kartet	unripe fruit or berries
2217	sykt	crazy, very, really
2218	kler	to dress, clothe
2219	tyskerne	a German
2220	pizza	pizza
2221	gjest	a guest
2222	frivillig	voluntarily
2223	trolig	probably, presumably
2224	advarsel	a warning
2225	æren	honour or honor
2226	viss	certain
2227	gjemte	to conceal or hide
2228	spesielle	special
2229	avgjørelse	a decision
2230	mistenkt	to suspect
2231	sommeren	summer
2232	behandle	to treat
2233	tysk	German
2234	eksisterer	to exist, survive, subsist
2235	brann	fire
2236	onkelen	an uncle
2237	kylling	a chick
2238	presse	a press
2239	plassen	room, space
2240	mirakel	miracle
2241	opplevd	to experience
2242	krav	a requirement
2243	fitte	the female external genitalia or genital opening,…
2244	linje	a line
2245	landsbyen	village
2246	våkn	to wake or wake up, to awaken
2247	kranglet	to quarrel, bicker, argue
2248	forbannet	accursed, cursed, damned, confounded, bloody
2249	gjentar	to repeat, reiterate
2250	spare	to save
2251	brød	to bother, trouble
2252	bøkene	book
2253	sverd	a sword
2254	restauranten	a restaurant
2255	urettferdig	unfair, unjust
2256	straff	a punishment
2257	kokain	cocaine
2258	utstyret	equipment, gear
2259	fortjent	to deserve
2260	velsigne	to bless
2261	sittet	to sit
2262	suksess	success
2263	aller	of all, very
2264	forsøkte	to attempt, try
2265	tvinge	to force
2266	blås	to blow
2267	tabbe	a blunder, mistake
2268	røyke	to smoke
2269	kunst	art
2270	adgang	access, entrance
2271	kledd	to dress, clothe
2272	operasjonen	an operation
2273	lytte	to listen; to make an effort to hear or detect a sound
2274	utsatt	to expose
2275	fotball	football, association football, soccer
2276	rive	a rake
2277	pasient	a patient
2278	muligheter	an opportunity
2279	bekymrer	to worry
2280	banen	a trajectory
2281	samarbeide	to co-operate or cooperate, collaborate
2282	framtiden	future
2283	pinlig	awkward
2284	maskinen	a machine
2285	farge	color / colour
2286	mil	mile; a unit of length, especially road length, varying by…
2287	kidnappet	to kidnap
2288	radio	radio
2289	nyte	to enjoy
2290	virkeligheten	reality
2291	ansatt	to employ
2292	dørene	a door
2293	basert	to base
2294	smake	to taste
2295	antakelig	probably
2296	kriger	war
2297	fjellet	a mountain
2298	drømte	to dream
2299	kode	a code
2300	carter	only used in à la carte
2301	interesse	interest
2302	huden	skin
2303	ført	to lead, conduct, guide, drive, command
2304	kake	a cake
2305	reisen	journey
2306	tilfeldig	accidental, casual, occasional, incidental, random
2307	måneden	month
2308	adresse	an address
2309	geni	a genius
2310	sommer	summer
2311	språk	language
2312	villet	to want to, be willing to
2313	nesen	a nose
2314	forbrytelse	forfeiture
2315	ektemann	a husband
2316	stranden	a beach or shore
2317	avsløre	to disclose, reveal
2318	velg	to choose
2319	torsdag	Thursday
2320	tåpelig	dumb, foolish, idiotic, stupid
2321	lokale	local
2322	muligens	perhaps, possibly
2323	risikere	to risk
2324	umiddelbart	immediately
2325	lykkelige	happy
2326	oversatt	to translate
2327	tall	number, numeral, figure
2328	norsk	Norwegian
2329	grav	to dig
2330	detaljer	detail
2331	nysgjerrig	curious
2332	ballene	ball
2333	ledet	to lead
2334	vakter	a guard
2335	regne	to rain
2336	stolen	a chair
2337	stjerne	star
2338	bånd	tape
2339	klient	a client
2340	lide	to suffer
2341	skuespiller	actor
2342	hvil	to rest
2343	bjørn	a bear
2344	pusten	breath
2345	innsiden	inside
2346	unnskylde	to excuse
2347	opplysninger	information
2348	vidunderlig	like a wonder, wonderful
2349	gullet	gold
2350	fjern	to remove
2351	forstyrre	to disturb, upset
2352	elven	river
2353	innse	to realise, realize, see
2354	rir	a sudden bout, fit, attack, or spell of pain, emotion,…
2355	problemene	problem
2356	kutte	to cut
2357	tips	a tip
2358	midten	middle
2359	håndtere	to handle
2360	etterforskningen	investigation
2361	angrer	to regret, repent
2362	tilbød	to offer
2363	vende	to turn
2364	alkohol	alcohol
2365	skriker	to scream, shout, cry out
2366	flyktet	to flee, run away
2367	sjanser	a chance
2368	dens	it; third person singular, masculine/feminine gender.…
2369	stenge	to close
2370	midnatt	midnight
2371	brystet	a chest
2372	allikevel	nevertheless, nonetheless
2373	koden	a code
2374	bensin	gasoline, petrol
2375	lider	to suffer
2376	makten	power
2377	parker	a park
2378	fugl	a bird
2379	gruppen	a group
2380	svømme	to swim
2381	stygge	ugly
2382	brødrene	a brother
2383	desperat	desperately
2384	narkotika	illegal drugs, narcotics
2385	imponert	to impress
2386	sparke	to kick
2387	avdeling	a department or division
2388	respekterer	to respect
2389	rømte	to flee, escape, run away
2390	løst	loosely
2391	tusenvis	thousands
2392	politikk	politics
2393	indre	inner
2394	offisielt	officially
2395	restaurant	a restaurant
2396	tilbringe	to spend, pass
2397	puster	breath
2398	skjære	the Eurasian magpie
2399	tirsdag	Tuesday
2400	sola	sun
2401	beholder	to keep, retain
2402	navnene	name
2403	stenger	to close
2404	dobbelt	double
2405	dna	DNA
2406	vanskelige	difficult
2407	overbevise	to convince
2408	sluppet	to escape, be let off, to avoid, to not have to do
2409	in	popular
2410	roper	to shout
2411	trene	to train, practise, or practice
2412	kontrollen	control
2413	no	now
2414	inkludert	to include
2415	sukker	sugar
2416	medlem	a member
2417	vender	to turn
2418	åstedet	a crime scene
2419	c	the letter c, the third letter of the Norwegian alphabet
2420	ørene	an ear
2421	halvtime	a half-hour
2422	sikret	to ensure
2423	kontakten	a contact
2424	gatene	a street
2425	vitnet	a witness
2426	ombord	alternative form of om bord
2427	kontanter	cash
2428	signalet	a signal
2429	hengt	to hang
2430	forsøker	to attempt, try
2431	riktige	right
2432	istedenfor	instead of, in lieu of
2433	enden	an end
2434	tilbudet	an offer
2435	truer	to threaten
2436	passende	to fit
2437	fysisk	physical
2438	leger	a doctor
2439	forsøke	to attempt, try
2440	fremtid	future
2441	lønn	a maple
2442	ideen	idea, theory
2443	hørtes	to be heard
2444	farlige	dangerous, perilous
2445	sjokk	shock
2446	champagne	champagne
2447	nyt	to enjoy
2448	baller	ball
2449	kaos	chaos
2450	nevne	to name
2451	kjeften	mouth
2452	direktør	a director
2453	show	a show
2454	hundrevis	hundreds
2455	forsvar	to defend
2456	lat	to seem, appear
2457	skatten	tax
2458	fryser	freezer
2459	firma	a company, a firm
2460	ran	a robbery
2461	størrelse	size
2462	pastor	pastor
2463	vurdere	to assess
2464	snur	to turn
2465	ledig	unoccupied, vacant
2466	dyrt	dearly
2467	bestille	to order
2468	bygd	to build
2469	moderne	modern
2470	nevnt	to name
2471	amerikanere	a person from the Americas, particularly the USA
2472	forlat	to leave, depart, abandon
2473	talent	talent
2474	markedet	a market
2475	tilgir	to forgive
2476	sliter	to pull hard, to tear
2477	pakket	to pack
2478	sverdet	a sword
2479	kino	a cinema
2480	stig	to climb
2481	videoen	a video
2482	rykter	a rumour or rumor
2483	ånd	spirit, mind
2484	sorg	sorrow, grief, sadness
2485	såre	sore
2486	private	private
2487	bilene	a car, automobile
2488	lo	to laugh
2489	hardere	hard
2490	rakk	to reach, extend
2491	høyeste	high, tall
2492	øst	east
2493	kuttet	a cut
2494	soverommet	a bedroom
2495	leie	uncomfortable, bothersome
2496	tilstand	state, condition
2497	familier	a family
2498	tyske	German
2499	skyss	a lift, ride
2500	utstyr	equipment, gear
2501	rimelig	reasonably
2502	sår	to sow
2503	steg	step
2504	låter	a tune
2505	enklere	easy
2506	spøker	a joke
2507	ball	ball
2508	minnet	memory
2509	lederen	a leader
2510	advare	to warn
2511	selve	herself, himself, itself, the very
2512	hat	to hate
2513	kaffen	coffee
2514	skynde	to hurry
2515	fornuftig	reasonable, sensible
2516	rådet	advice
2517	slaget	A hit; punch
2518	basen	a base
2519	nært	close
2520	lekker	to leak
2521	kraftig	powerful
2522	post	post or mail
2523	sprenge	to blast, explode, blow up
2524	media	a medium
2525	triks	a trick
2526	karriere	a career
2527	fengslet	a prison
2528	sjokolade	chocolate
2529	tillegg	an addition
2530	kjerring	old woman
2531	bevæpnet	armed
2532	fyller	to fill
2533	enorm	enormous
2534	drevet	to move; turn
2535	kofferten	a suitcase
2536	hullet	a hole
2537	lukten	smell, odour, odor, scent
2538	godtar	to accept
2539	klager	complaint
2540	skjønnhet	beauty
2541	koste	to cost
2542	soldatene	soldier
2543	arrestere	to arrest
2544	bevege	to move
2545	dom	judgement, sentence
2546	betydde	to signify, denote
2547	strøm	power, electricity
2548	spørsmålene	a question
2549	showet	a show
2550	trives	to be / feel comfortable or content; to get along; to be…
2551	avgjøre	to decide, to settle
2552	risikerer	to risk
2553	skille	divide, division, partition, dividing line
2554	hvitt	white
2555	aften	night; an evening
2556	høyhet	Highness
2557	offiser	officer
2558	russisk	Russian
2559	kopi	a copy
2560	taxi	a taxi
2561	oppføre	to construct, erect
2562	fingeren	a finger
2563	siktet	sight
2564	green	a green, putting green
2565	kart	unripe fruit or berries
2566	berømt	famous
2567	forsikre	to insure
2568	rykte	a rumour or rumor
2569	medisinen	medicine, medication
2570	sjarmerende	charming
2571	kontaktet	to contact
2572	fungerte	to work, function
2573	begått	to commit
2574	faktum	a fact
2575	studere	to study
2576	desto	even, all the more
2577	ost	cheese
2578	tyv	a thief
2579	bytter	change, exchange, swap
2580	evner	ability, capacity, talent
2581	løser	to solve
2582	stilte	to set
2583	mennesket	a human or human being; man
2584	behandling	treatment
2585	brydde	to bother, trouble
2586	universet	universe
2587	bekrefte	to confirm
2588	avsluttet	to finish, end, conclude
2589	kraften	a force
2590	beundrer	an admirer
2591	nesa	a nose
2592	karrieren	a career
2593	papirer	paper
2594	fortjente	to deserve
2595	beslutning	a decision
2596	sentrum	a centre or center
2597	katten	a cat
2598	invitere	to invite
2599	fullføre	to complete, finish
2600	stukket	to stick, prick, stab, pierce, cut, thrust, put, jut, bite,…
2601	planet	a planet
2602	regn	to rain
2603	kalde	cold
2604	søke	to seek
2605	politisk	political
2606	oppnå	to achieve
2607	forleden	the other day, recently
2608	olje	oil
2609	lagd	to make
2610	kuler	a rounded protrusion, lump, swelling or bump, especially on…
2611	boks	box
2612	grønn	green
2613	femte	fifth
2614	tillater	to allow
2615	detaljene	detail
2616	sannhet	truth
2617	ofrene	a sacrifice
2618	universitetet	a university
2619	isen	ice, ice cream
2620	milliarder	milliard
2621	samfunnet	society
2622	sjøen	lake
2623	trening	training
2624	hate	to hate
2625	juli	July
2626	hjemmefra	from home
2627	avslørt	to disclose, reveal
2628	jomfru	a virgin
2629	utviklet	developed
2630	fremover	ahead, forwards, onwards
2631	søta	to sweeten
2632	heks	a witch, a hex
2633	rapporter	a report
2634	lysene	light
2635	fremme	to promote
2636	rot	root
2637	forhandle	to negotiate
2638	tester	a test
2639	billetter	a ticket
2640	rørt	to stir; agitate by passing something through it
2641	muren	a wall
2642	holdes	to hold
2643	russiske	Russian
2644	avhengig	dependent, reliant
2645	starten	a start
2646	tekster	a text
2647	hjerne	brain
2648	godta	to accept
2649	løftet	a promise or vow
2650	fokusere	to focus
2651	bevisene	evidence, proof
2652	akseptere	to accept, tolerate, agree to
2653	folka	a people, nation
2654	sinnet	mind
2655	ørkenen	desert
2656	eh	uh, um; a hesitation sound expressing confusion,…
2657	papir	paper
2658	treff	to hit, strike
2659	kunder	a customer
2660	motoren	engine, motor
2661	lær	to teach
2662	gaver	a present or gift
2663	bundet	to tie; bind
2664	sikte	sight
2665	nordover	northwards, to / towards the north
2666	melde	to announce, report, notify
2667	bygde	to build
2668	forårsaket	to cause
2669	knyttet	to knot, tie
2670	utføre	to carry out, perform
2671	avgjort	to decide, to settle
2672	elleve	eleven
2673	dukke	a doll
2674	kilden	spring
2675	øyeblikkelig	immediately
2676	eieren	an owner
2677	suge	to suck
2678	norske	Norwegian
2679	rad	a row
2680	hustru	housewife
2681	knuser	to crush
2682	vekket	to wake up someone; wake someone, awaken
2683	g	initialism of grunnbeløp
2684	drosje	a taxi
2685	bortkastet	wasted
2686	gris	pig
2687	nabolaget	neighbourhood or neighborhood
2688	tung	heavy
2689	garasjen	a garage
2690	svake	weak
2691	revet	to grate + av
2692	internett	the Internet
2693	bevegelse	movement
2694	havne	to end up
2695	jakte	to hunt
2696	sinn	mind
2697	skiftet	a change
2698	advarte	to warn
2699	omgang	round
2700	franske	French
2701	slottet	a palace
2702	vanskeligere	difficult
2703	hensikt	intention, purpose
2704	fortsatte	to continue
2705	nyttig	useful
2706	pakk	to pack
2707	dømme	to judge
2708	himmel	sky
2709	besøkte	to visit
2710	smiler	to smile
2711	korrekt	correct
2712	jakter	a hunt
2713	tvunget	to force
2714	tilfeldigvis	by chance, accidentally
2715	fordel	an advantage
2716	kne	a knee
2717	rasende	awfully, terribly
2718	nøkkel	a key
2719	skrek	to scream, shout, cry out
2720	klatre	to climb
2721	overgi	to surrender, give up, hand over
2722	midlertidig	temporarily
2723	pikk	the male external reproductive organ; penis, cock, dick
2724	framtid	future
2725	synder	a sin
2726	mislykkes	to be unsuccessful, fail
2727	sinne	anger, temper
2728	system	a system
2729	skrike	to scream, shout, cry out
2730	blikket	a glance, look
2731	naturen	nature
2732	døgnet	the 24 hour period stretching from midnight to midnight
2733	sønner	a son
2734	løyet	to lie
2735	broder	a brother
2736	biblioteket	a library
2737	spion	a spy
2738	typer	a type
2739	nedover	down
2740	tjente	to serve
2741	dødelig	lethal, deadly
2742	morn	colloquial variant of god morgen
2743	tegnet	sign, symbol
2744	stjernene	star
2745	overens	in agreement
2746	overta	to take over
2747	sengs	a bed
2748	storm	a storm
2749	vasket	to wash
2750	løft	to lift, raise
2751	tunge	a tongue
2752	akter	at or near the stern of a vessel; aft
2753	bestilt	to order
2754	rollen	a role
2755	kollega	colleague
2756	boksen	box
2757	skjulte	to hide, conceal
2758	kvalm	nauseous, sick
2759	feit	alternative form of fet
2760	sta	stubborn
2761	bestilte	to order
2762	langsomt	slowly
2763	bane	a trajectory
2764	fingeravtrykk	a fingerprint
2765	skar	To cut with a knife or a similar tool, to slice
2766	fett	fat
2767	kriminelle	criminal
2768	motstand	resistance
2769	ilden	fire
2770	skiltet	a sign
2771	forsinket	delayed, late
2772	kos	cosiness or coziness
2773	bunnen	bottom
2774	september	September
2775	evighet	eternity
2776	overlevende	to survive
2777	klage	complaint
2778	juryen	a jury
2779	likene	a corpse, body
2780	vurderer	to assess
2781	program	a programme or program
2782	mannskapet	a crew
2783	åssen	how
2784	palmer	a palm
2785	lav	low
2786	helg	weekend
2787	irriterende	annoying, irritating
2788	hellig	to consecrate, dedicate
2789	sving	swing, sweep
2790	pupper	a breast, boob, or tit
2791	lovlig	lawful
2792	planla	to plan
2793	feirer	to celebrate
2794	samarbeider	to co-operate or cooperate, collaborate
2795	agenter	an agent
2796	kunde	a customer
2797	teori	theory
2798	inntrykk	an impression
2799	stormen	a storm
2800	ledelsen	leadership
2801	hende	to happen, occur
2802	mulige	possible
2803	vesken	a bag
2804	heisen	elevator, lift
2805	posten	post or mail
2806	styret	administration, government, rule
2807	piss	to piss
2808	linjen	a line
2809	telle	to count
2810	it	abbreviation of informasjonsteknologi
2811	lukte	to smell
2812	fester	celebration, party
2813	mordet	murder
2814	framover	alternative form of fremover
2815	ambulanse	an ambulance
2816	medisinsk	medical
2817	amerikaner	a person from the Americas, particularly the USA
2818	kommandør	a naval captain
2819	salt	salty, salt, salted
2820	presten	a priest, minister
2821	mellomtiden	interval
2822	sivile	civil
2823	løfter	a promise or vow
2824	journalist	a journalist
2825	rygg	back
2826	hemmeligheten	a secret
2827	begikk	to commit
2828	gress	grass
2829	frekk	rude, impolite
2830	tvinger	to force
2831	utvei	a way out, an exit
2832	kirke	church
2833	grenser	a border
2834	glimrende	brilliant, excellent, splendid
2835	overbevist	to convince
2836	mektig	mighty; powerful
2837	graver	a grave
2838	rettssaken	a court case or trial
2839	mørk	dark
2840	trett	tired, weary
2841	tyder	to decipher, interpret, make out
2842	leverer	to deliver
2843	stanset	to stop, halt
2844	kreftene	a force
2845	frie	free, not imprisoned or enslaved
2846	lukke	to close
2847	trengt	to press
2848	dress	a suit
2849	greide	to be able to, capable of
2850	rå	raw
2851	avdelingen	a department or division
2852	grønt	green
2853	bursdag	a birthday
2854	forberede	to prepare
2855	skitten	dirty, filthy, grimy; not clean
2856	troen	belief, faith
2857	vogna	a wagon in the original sense, but the word is used for a…
2858	bassenget	a pool
2859	alarm	an alarm
2860	lignende	similar
2861	kontrakten	a contract
2862	dumpet	a dip, hollow, depression, bump
2863	lojalitet	loyalty
2864	ropte	to shout
2865	øker	to increase
2866	sprit	alcohol
2867	fangene	convict, inmate, prisoner
2868	plukket	to pick
2869	vasker	to wash
2870	vinteren	winter
2871	forfatter	an author
2872	overraskende	surprising
2873	intervjuet	an interview
2874	oppleve	to experience
2875	forklar	to explain
2876	stranda	a beach or shore
2877	skrik	cry; scream, shriek
2878	sprer	to spread, scatter
2879	katastrofe	disaster
2880	skremt	to scare
2881	skjærer	the Eurasian magpie
2882	forandring	change
2883	speilet	mirror, looking-glass / looking glass
2884	kysten	coast
2885	amerikanerne	a person from the Americas, particularly the USA
2886	sultne	hungry
2887	øret	an ear
2888	representerer	to represent
2889	magisk	magic, magical
2890	feste	to attach, fix, or fasten
2891	onsdag	Wednesday, the third day of the week according to the ISO…
2892	spansk	Spanish
2893	trukket	to pull
2894	legene	a doctor
2895	klok	wise
2896	fjellene	a mountain
2897	fetter	a cousin
2898	trent	to train, practise, or practice
2899	forsvaret	defence, or defense
2900	berømte	famous
2901	nærme	to approach
2902	brannen	fire
2903	drømt	to dream
2904	utført	to carry out, perform
2905	ekspert	an expert
2906	hud	skin
2907	pasienten	a patient
2908	besøker	to visit
2909	sverget	to swear
2910	fattige	poor
2911	pakker	a parcel, package, or packet
2912	idioten	an idiot, imbecile, fool
2913	bursdagen	a birthday
2914	søk	to seek
2915	øve	to practise or practice
2916	sittende	to sit
2917	sikt	visibility
2918	jakken	a jacket
2919	delte	to divide
2920	forsvarer	to defend
2921	bibelen	Bible, bible
2922	video	a video
2923	sovnet	to fall asleep
2924	utenom	except, excluding, apart from
2925	maskin	a machine
2926	avisene	a newspaper
2927	begå	to commit
2928	stirrer	to gaze, stare
2929	formue	fortune, wealth
2930	tørst	thirsty
2931	krangler	to quarrel, bicker, argue
2932	forlovet	engaged
2933	lake	pickle, brine
2934	spøkelse	apparition, ghost, spectre, specter, spook
2935	dusin	a dozen
2936	menneskeheten	mankind
2937	nådd	to reach
2938	punkt	point
2939	føtter	a foot
2940	feiging	a coward
2941	enkle	easy
2942	viruset	virus
2943	baksiden	back, rear, reverse
2944	vennskap	a friendship
2945	plukke	to pick
2946	datamaskinen	a computer
2947	trykket	pressure
2948	befinner	to find oneself
2949	august	August
2950	house	house music, house
2951	fornuft	reason, sense
2952	risiko	a risk
2953	graven	a grave
2954	kroner	krone
2955	fornøyelse	pleasure, enjoyment, delight
2956	horer	whore
2957	alles	everybody, everyone
2958	forbli	to remain
2959	mobil	mobile
2960	brukket	to break, snap
2961	varmen	warmth, heat, heating
2962	mus	mouse
2963	bandet	a band; group of rock musicians
2964	ryktet	a rumour or rumor
2965	assistent	an assistant
2966	dæven	an expletive used to express displeasure or for emphasis;…
2967	harde	hard
2968	homo	homosexual, gay
2969	inneholder	to contain
2970	totalt	total
2971	låse	to lock
2972	hytta	to lift the hands
2973	ordren	an order
2974	tas	to take
2975	sykkelen	bicycle, cycle
2976	rettssak	a court case or trial
2977	trærne	tree
2978	venninne	a friend
2979	veska	a bag
2980	latter	laughter
2981	teste	to test
2982	alternativ	alternative, or alternate
2983	enhet	an entity
2984	filme	to film
2985	skyldes	to be due to, or caused by; to arise from
2986	læreren	a teacher
2987	eksamen	an exam, examination
2988	begrave	to bury
2989	fabrikken	a factory
2990	britiske	British
2991	brant	to burn
2992	feite	alternative form of fet
2993	test	a test
2994	nyheten	news
2995	kunnet	can, could
2996	fantasi	a fantasy
2997	gass	gas
2998	innsats	a contribution
2999	baker	behind, bottom, backside
3000	leir	a camp
3001	forræder	a traitor
3002	kontrakt	a contract
3003	reparere	to repair
3004	teknologi	technology
3005	godkjent	to approve
3006	forgiftet	to poison
3007	doktoren	doctor
3008	smarte	clever
3009	blande	to mix, blend
3010	naboen	a neighbour / neighbor
3011	søppel	garbage, trash
3012	ekstremt	extremely
3013	jaget	to chase
3014	gjestene	a guest
3015	tjue	twenty
3016	gaven	a present or gift
3017	brakte	to bring, fetch
3018	utover	outwards
3019	tilhørte	to belong to
3020	snø	snow
3021	taler	speech, talk, address, discourse
3022	normale	normal, ordinary
3023	innrømmer	to admit, concede
3024	ammunisjon	ammunition
3025	temmelig	rather; fairly
3026	kjøleskapet	a fridge or refrigerator
3027	brudd	a break, fracture, rupture
3028	fortapt	lost, doomed
3029	vekt	to wake up someone; wake someone, awaken
3030	forsiktige	careful, cautious
3031	madam	madam
3032	butikk	a shop, or store
3033	filmet	to film
3034	skiller	divide, division, partition, dividing line
3035	klapp	to pat
3036	sjåføren	driver
3037	presser	a press
3038	melder	to announce, report, notify
3039	antagelig	probably
3040	hevder	to assert, claim, maintain
3041	verdi	value
3042	tallene	number, numeral, figure
3043	puppene	a breast, boob, or tit
3044	tøffe	tough
3045	buss	bus
3046	ubehagelig	uncomfortable
3047	plaget	to afflict, bother, pester, plague, torment, trouble
3048	hundene	dog; hound
3049	tisse	to pee, have a pee
3050	svinet	hog, pig, swine
3051	danset	to dance
3052	haug	hill, hillock
3053	buksa	trousers or pants
3054	pasienter	a patient
3055	naboene	a neighbour / neighbor
3056	bønner	prayer
3057	hav	ocean or sea
3058	påvirket	to affect or influence
3059	fortid	the past
3060	militære	military
3061	tilstå	to admit
3062	piller	a pill
3063	bakover	backwards
3064	slave	slave
3065	identifisere	to identify
3066	eldste	old
3067	kreves	to demand
3068	styr	to govern, to rule
3069	levert	to deliver
3070	krysset	crossing, junction
3071	anklager	an accusation
3072	re	to prepare; make
3073	nyter	to enjoy
3074	søstre	sister
3075	båndet	tape
3076	planene	a plan
3077	blikk	a glance, look
3078	skadd	to damage
3079	hviler	a rest, repose
3080	øre	an ear
3081	påvirker	to affect or influence
3082	sloss	to fight
3083	etterlater	to leave, leave behind
3084	art	character, nature, kind
3085	ofret	to sacrifice
3086	talen	speech, talk, address, discourse
3087	dusj	spray
3088	drite	to defecate
3089	ondskap	evil
3090	skift	to change
3091	sparer	to save
3092	forhindre	to prevent
3093	mai	May
3094	sannsynlig	likely, probable
3095	status	status
3096	seint	alternative form of sen
3097	praktisk	practical
3098	resultatet	result
3099	brente	to burn
3100	geværet	a gun
3101	natur	nature
3102	overtale	to persuade
3103	oktober	October
3104	koble	to connect, to link
3105	senk	to lower
3106	lån	to lend
3107	vesten	west
3108	dyrene	an animal
3109	klippe	a cliff
3110	slaver	slave
3111	regningen	a bill
3112	fatt	to grip or grasp
3113	skjorta	a shirt
3114	guvernør	a governor
3115	steinen	stone, rock
3116	helter	a hero
3117	telefoner	a telephone or phone
3118	stillhet	peace
3119	mesteren	a champion
3120	prøven	test
3121	stilt	to set
3122	påvirke	to affect or influence
3123	opptak	recording
3124	teppet	a carpet
3125	skulderen	a shoulder
3126	tilgivelse	forgiveness
3127	rev	to grate + av
3128	gjem	to conceal or hide
3129	overflaten	surface
3130	band	a band; group of rock musicians
3131	ulykken	accident
3132	brakk	lying unused, fallow
3133	leide	to rent, hire
3134	dermed	thus
3135	detektiv	a detective
3136	trappen	stairs, stairway, staircase, steps
3137	kur	a cure, treatment
3138	avgjør	to decide, to settle
3139	forblir	to remain
3140	admiral	an admiral
3141	drømme	to dream
3142	magiske	magic, magical
3143	knærne	a knee
3144	klassen	a class
3145	avhenger	to depend
3146	anledning	opportunity, occasion
3147	rømt	to flee, escape, run away
3148	antall	number, amount; abstract entity used to describe quantity
3149	statsministeren	a prime minister
3150	klienten	a client
3151	flau	flat, insipid, tasteless
3152	menneskelige	human
3153	gjengjeld	return
3154	stillingen	position
3155	flykter	to flee, run away
3156	scene	a stage
3157	testet	to test
3158	svikter	failure
3159	kontrollerer	to control
3160	nekte	to refuse or decline
3161	rektor	headmaster or headmistress, head teacher, principal
3162	fetteren	a cousin
3163	uventet	unexpected
3164	generalen	a general
3165	koselig	cosy, cozy, comfortable
3166	tidspunktet	time, moment, point, point in time
3167	òg	too, also, as well
3168	utrolige	incredible, unbelievable
3169	støttet	to support
3170	dører	a door
3171	fjerner	to remove
3172	våt	wet
3173	studerte	to study
3174	svi	to burn, scorch, singe
3175	bitt	bite
3176	kreve	to demand
3177	andel	share, proportion
3178	hilsen	greeting, salutation, salute
3179	enormt	enormous
3180	bokstavelig	literally
3181	satser	tariff
3182	handling	an act, deed
3183	dusjen	spray
3184	opprør	violent motion, turbulence, or commotion in water, air,…
3185	arm	poor
3186	jungelen	a jungle
3187	sparker	to kick
3188	straffe	to punish
3189	delt	to divide
3190	frykten	a fear
3191	bevare	to preserve, keep, save, conserve
3192	pakken	a parcel, package, or packet
3193	lander	to land, to arrive at a surface, either from air or water
3194	øy	an island
3195	sol	sun
3196	evne	ability, capacity, talent
3197	søkte	to seek
3198	forsterkninger	strengthening, reinforcement
3199	partnere	a partner
3200	sykepleier	a nurse
3201	applaus	applause
3202	stolthet	pride
3203	utnytte	to utilise or utilize; exploit
3204	tjent	to serve
3205	timene	an hour
3206	fugler	a bird
3207	jager	A destroyer, a larger warship with guided missile armament
3208	eiendommen	a property
3209	koblet	to connect, to link
3210	dypere	deep
3211	mektige	mighty; powerful
3212	verdig	worthy
3213	insisterer	to insist
3214	bransjen	business, industry, trade
3215	kundene	a customer
3216	helten	a hero
3217	misforståelse	a misunderstanding
3218	anta	to assume, presume
3219	male	To paint
3220	piper	a chimney
3221	sikkerheten	security
3222	stoffet	cloth, fabric
3223	gleden	happiness, joy, delight, gladness, pleasure
3224	allierte	allied
3225	betydning	a meaning
3226	kilde	spring
3227	rørte	to stir; agitate by passing something through it
3228	ens	to notice, observe; to heed, mind, care about
3229	penn	a pen
3230	rope	to shout
3231	artikkelen	an article
3232	sørover	southwards
3233	raske	fast, quick, rapid
3234	intervju	an interview
3235	seinere	alternative form of sen
3236	etterlate	to leave, leave behind
3237	guvernøren	a governor
3238	gjerdet	a fence
3239	prosjektet	a project
3240	let	to look
3241	stykket	piece
3242	veit	to know; have knowledge of
3243	hang	to hang
3244	marinen	a navy
3245	enorme	enormous
3246	steng	to close
3247	spark	to kick
3248	lånte	to lend
3249	julenissen	Santa Claus
3250	grå	grey or gray
3251	beordret	to order
3252	enheter	an entity
3253	blåse	to blow
3254	krysse	to cross
3255	artig	amusing, funny
3256	rede	ready
3257	bukser	trousers or pants
3258	trær	tree
3259	usikker	uncertain
3260	motsatte	det motsatte - the opposite
3261	direktøren	a director
3262	nevner	to name
3263	handlinger	an act, deed
3264	tjenester	service
3265	slekt	a family
3266	syng	to sing
3267	niks	nothing
3268	prosjekt	a project
3269	tryggere	safe, secure, reliable
3270	tilgjengelig	accessible
3271	druknet	to drown
3272	bestefaren	a grandfather
3273	heng	to hang
3274	veggene	a wall
3275	spent	tense
3276	utnyttet	to utilise or utilize; exploit
3277	egoistisk	egoistic, selfish
3278	grundig	thoroughly
3279	regjering	a government
3280	høflig	polite, courteous
3281	utsette	to expose
3282	helikopter	a helicopter
3283	pappaen	dad, daddy
3284	overraske	to surprise to feel surprise
3285	sjåfør	driver
3286	stiger	a ladder
3287	drømmene	a dream
3288	rettigheter	a right
3289	ondt	bad, evil, wicked, vicious
3290	bomber	a bomb
3291	reaksjon	a reaction
3292	advokater	a lawyer
3293	kutter	to cut
3294	skifter	a change
3295	juni	June
3296	månedene	month
3297	november	November
3298	videregående	pertaining to the secondary or high school level
