rank	word	english
1167	baiser	to kiss
1168	anglais	English language
1169	henry	henry
1170	toilettes	toilet, lavatory
1171	portes	door
1172	faudra	to need, have to, to be necessary
1173	occupé	to occupy, to take up
1174	grands	big
1175	dérange	to bother; to disrupt
1176	rôle	role
1177	censé	supposed to, meant to
1178	reine	queen
1179	croit	to believe
1180	cour	courtyard
1181	église	church
1182	vide	empty
1183	obtenir	to get, to obtain
1184	conneries	foolish act
1185	ennuis	boredom; lassitude
1186	personnel	personal
1187	conduire	to drive
1188	tombé	to fall
1189	sol	soil, earth
1190	code	code
1191	huit	eight
1192	avions	to have; to own; to possess; to get
1193	espoir	hope
1194	comprenez	to understand, comprehend
1195	spécial	special
1196	vidéo	video
1197	vêtements	garment, item of clothing
1198	défense	defence
1199	sud	south
1200	grand-mère	grandmother
1201	match	match, game
1202	bombe	bomb
1203	intéresse	to interest; to make interested
1204	zone	to wander around, wander about
1205	tante	aunt
1206	paraît	to appear
1207	excuser	to excuse
1208	magasin	shop, store
1209	marier	to marry, to marry off; to perform or cause the marriage of
